condition,term,phenotype,age,n,n_values,mean,sd,q5,q25,q50,q75,q95
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,2y,520,283,12.8503041622381,1.58646969374462,10.7,11.7017357235099,12.7261553292886,13.79,15.7706715110223
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,3y,520,292,14.924707125119,1.88656796566951,12.371798161843,13.5,14.75,16,18.3108389281539
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,5y,520,239,19.9205178706937,3.00760704965586,15.9518313253012,18,19.5819195164665,21.4912804652392,25.53
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,7y,520,245,25.1638776829884,4.22029792894857,19.84,22.5,24.5,27.2,33
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,8y,520,213,28.4985915492958,5.36301519382274,21,25,27.2,31,40
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,birth,520,506,14.1093560312381,1.35447290391395,12.0324582852749,13.202878573114,14.0699838608913,14.9916162274595,16.4490231361991
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,6w,520,330,15.3465377700412,1.38637804784919,13.0967089515632,14.4446215986395,15.239771510514,16.1676813132751,17.7460365988056
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,3m,520,446,16.3483901663257,1.4496782791323,14.0233874717317,15.3419227473969,16.2485421623667,17.3223922124416,18.7396473659859
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,6m,520,455,17.0773363190525,1.5237084263235,14.7600281312403,16.0517796580287,16.9191919191919,17.9827217353135,19.6816228533897
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,8m,520,389,17.1481723693108,1.47867982992317,14.7664035768049,16.1422222222222,17.1052661645899,18.0004200798152,19.58814294216
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,1y,520,390,16.8007642037222,1.42200713081881,14.7250841202304,15.8551511403459,16.709276844412,17.6473453997427,19.1235712225605
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,16m,520,275,16.5343073506592,1.42167114625104,14.4917790169452,15.6043020422113,16.3884448225923,17.412594986819,18.9345732842297
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,2y,520,277,16.2610278258956,1.3917117258843,14.1100051608147,15.2360586721909,16.1722257907181,17.1114383732111,18.5621870444841
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,3y,520,286,15.8931659882234,1.51595996719605,13.8165586140929,14.7983782599167,15.8207258216093,16.6597251145356,18.327572314817
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,5y,520,236,15.5579028199407,1.6208724445404,13.1256088968252,14.5302874270405,15.4308957357553,16.5289256198347,18.1818181818182
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,7y,520,243,15.7273439865214,1.84216788817237,13.2177734375,14.4624406316997,15.4577883472057,16.8867515154385,18.6500589006243
hospitalized_Pnvp_9_12w,pregnancy_duration_term,bmi,8y,520,208,16.228058787817,2.1959786259528,13.2097490052036,14.671351526725,15.8720158720317,17.2795675359778,20.6672932344417
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,birth,49,37,46.0540540540541,2.54892075141559,42.4,45,47,48,50
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,6w,49,29,52.2896551724138,3.18415102248467,46,51,53,54.5,56.68
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,3m,49,43,58.5581395348837,2.68418938354452,54,57.5,59,60.25,61.9
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,6m,49,45,65.3955161988167,3.34019341442056,58.9836847290641,64,66,67.5,69.5
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,8m,49,35,68.7436440255729,3.2552656185754,62.4451346543984,68,69,71.25,72.7453700496047
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,1y,49,36,74.5242610793491,3.21388151695548,69.5,73,74.55,76.6989964270773,79125
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,16m,49,28,78.9809291687228,3.28162827845058,73.8864993337105,76.4538215407781,80.0965942554001,81.5662662731396,83.3106994164218
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,2y,49,27,86.711405770374,3.74533623053185,80.6625877068204,84.2045594239472,88,89.5,91.6193630296751
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,3y,49,26,94.7149699870944,4.15094212306949,87.3104121682703,93.25,95,97.75,99875
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,5y,49,21,111.643445614386,5.73003692373773,101,107,113,115.171156750227,119
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,7y,49,24,125625,4.34203418567441,117.3,124.25,127,128.25,131.7
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,length,8y,49,14,132.642857142857,4.68396844988952,125.9,130.5,133.5,134.75,138.1
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,birth,49,48,2.425875,0.593596095394912,1.4944,2.03,2.49,2.8775,3.21
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,6w,49,35,3.81957142857143,0.753158419618354,2752,3335,3.76,4.23,5.0945
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,3m,49,45,5.47711111111111,0.891648428020775,3.99,5.02,5.57,6.07,6802
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,6m,49,45,7.23262881169055,1.09022074318939,5.45,6.6,7185,7.92,8904
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,8m,49,36,8.26058135146412,1.15831791293851,6.61553289540398,7.5825,8.2475,8.79,10.0635799447977
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,1y,49,37,9.49300967249618,1.12897282000541,7.92251461535718,8.81,9.2,10.11,11.4964114937921
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,16m,49,30,10.5049526036132,1.14266387281684,8.77734881078916,9.68175972947389,10.3432238317069,11.2675,12208
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,2y,49,29,12.3542579433197,1.45469452699094,9.86063580184889,11.6,12.3,13,14.3
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,3y,49,29,14.5807767353746,1.72072173055445,11454,13.5,14.6,15.9,16.5
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,5y,49,23,20.1905278244208,3.27814133542191,14.4071356066614,18.9,20,21.4,24
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,7y,49,24,25.6833333333333,4.40944309474531,18.32,23.15,25,29125,31.17
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,weight,8y,49,16,30.0125,4.35811503596069,24.05,27.75,29.5,32.5,36125
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,birth,49,37,12.1027846216758,1.37185129428848,9.55820434543577,11.1815301041195,12.0416478044364,13.0642361111111,14.3956541421458
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,6w,49,28,14.1591614584353,1.4885957708532,12.2145122918319,13.0635607665522,13.9259232432585,15.0585600033936,16.5679583546368
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,3m,49,43,16.1197129670262,1.62383564145476,13.9248901938897,15.0287072689338,15.9722222222222,16.9934453245293,18.828969441872
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,6m,49,45,16.8223154065946,1.43383111797273,14.8759776756927,15.9550045913682,16.7584940312213,17.7278106508876,18.9840523310082
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,8m,49,35,17.4171468751604,1.37830682591307,15.3903809136835,16.5441176470588,17.2827012653852,18.066860053266,19.7884202684837
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,1y,49,36,17.077039234002,1.11481370993238,15.2050963963091,16.3342728647886,17.13495069947,17.4938438165326,19.1669319997149
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,16m,49,28,16.83378362519,1.11723783108649,14.9308904835881,15.9651016008315,17.0225161166287,17.4875565967727,18.3103638803799
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,2y,49,26,16.3072125024764,1.29135693709415,14.471078035037,15.5113760494367,16.4049064268274,17.1589889653685,18.2044494694726
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,3y,49,26,16.3802960547024,1.66812322892396,13.7204197220699,15.4112415602784,16.3643146240813,17.144813102529,18.9184019918515
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,5y,49,21,16.1481756063035,2.29968399306488,13.2145935076128,15.0779583060632,15.5371900826446,17.1551808646211,20.8333333333333
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,7y,49,24,16.2057419427938,2.29742490685481,12.7330059182021,14.9394087797687,15.6850180113416,17.3847386587771,20.5159052977059
hospitalized_Pnvp_9_12w,pregnancy_duration_preterm,bmi,8y,49,14,17.1710099859337,2.54213747429878,13.8977349690955,15.1864272578178,16.8902651248919,19.2948159078688,20.9443908330251
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,birth,262,252,50.2245569554373,1.93568105233702,47,49,50,52,53
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,6w,262,155,56.7017177757342,2.1507431265375,53.35,55,57,58,60.43
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,3m,262,222,61.857044071244,2.44285186788579,58,60,61.85,63.5,65.99
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,6m,262,225,67.6397889502197,2.47406979558584,64,66,67.5,69.4792675438596,72
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,8m,262,194,71.2637864122868,2.67254840817859,67,69.5,71,73,75.5
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,1y,262,191,76.4282342683386,2.78906701526707,72.25,74.5,76.3724172962865,78.2460436074984,81
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,16m,262,138,80.9784849309604,3.53163163451128,75.9096992981549,78.9429522748144,80.6347108497033,83.1657591420437,87
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,2y,262,135,89.0812217593088,3.60322212875432,83.2087517610787,86.8978700484812,89,91.5,94.6787747093934
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,3y,262,144,97.0678234642876,4.02942673020673,90.0198160942898,95,97,99.4061740535818,104
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,5y,262,109,112.787653035809,5.04059350222167,104,110,113,116,121.419244297369
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,7y,262,127,126.034071032838,5.56152998007747,117.3,122,127,130,134
hospitalized_Pnvp_13_16w,pregnancy_duration_term,length,8y,262,104,132.698301809051,5.84254061172182,124.15,129,132.5,137,141.85
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,birth,262,258,3.57359157518944,0.473675106896834,2.77025,3.3,3.5925,3.8875,4.3515
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,6w,262,200,4.90632,0.624588835689801,3.8275,4.53125,4.9525,5.3925,5.7205
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,3m,262,223,6.25983552732671,0.770747744697467,4997,5.76,6.18,6.7725,7489
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,6m,262,224,7.8101482784109,0.905886857409642,6.49525,7.1675,7.70758560901817,8.36625,9247
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,8m,262,193,8.75269440139835,0.943974916030674,7163,8.09,8.73,9.39,10304
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,1y,262,191,9.84420253480023,1.02606208990243,8.2075,9.1,9.78,10.5852867171815,11.58
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,16m,262,137,10.9043958771639,1.21714065971729,9.08084465749683,9.94896912832596,10.8604797274235,11.8,12952
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,2y,262,135,12.9521543778586,1.50538392451205,10.64,11.8153721684962,13,14,15.3
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,3y,262,143,14.9980672552748,1.74206103360052,12.12,14,15,16.0844876816392,17.8567164200957
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,5y,262,111,19.6899711238893,2.60162564149283,15.8,18,19.5,21.5,24.2323331923683
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,7y,262,120,24.5812502694346,3.67277137417257,19,22,24.2,27.05,31205
hospitalized_Pnvp_13_16w,pregnancy_duration_term,weight,8y,262,103,28.1042045167549,4.87778634680231,21.82,25,27.6,30.5,38.8
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,birth,262,249,14.1124936806919,1.26700145445602,11.822908435368,13.2396449704142,14.2,14.9942329873126,16.0547645463511
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,6w,262,154,15.3099501517585,1.27740267380651,13.0455159000389,14.6541885899045,15.3101444816578,16.1051661399981,17.2033610079845
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,3m,262,221,16.3313494399741,1.47192082411496,14.0616549486209,15.3691106072058,16.2257495590829,17.3071754904596,18.83608815427
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,6m,262,224,17.0394865513479,1.48617588469729,14.8569486942403,15.9946535976832,16.8822893375852,17.9560467537427,19.6015507553307
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,8m,262,191,17.2012056352416,1.38040885117324,15.1436510078399,16.2625432386462,17.1592937909145,18.0470221484939,19.3120612666159
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,1y,262,188,16.8163272665379,1.32281267627918,14.675150376894,15.8658544596733,16.7619559864574,17.6676325141213,19.0244256027543
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,16m,262,134,16.5767052084006,1.29665631394854,14.345537506693,15.709831471538,16.5169306043807,17.5438621743316,18.5911852571014
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,2y,262,132,16.254036989458,1.36422262156796,14.0685947644907,15.1862787359892,16.1115099988261,17.2591505994048,18.308957709508
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,3y,262,139,15.9136062344081,1.46752628519562,13.7610690907561,14.792899408284,15.9637188208617,16.8219426546106,18.3506038870928
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,5y,262,107,15.5200010726239,1.70908725716361,12.8851937078433,14.5968021769304,15.3496749941264,16.5508224134586,18.0895968337977
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,7y,262,119,15.4194621003369,1.77139427309076,12.8517019552919,14.1217474911364,15.2587890625,16.3160654973486,18.0645161290323
hospitalized_Pnvp_13_16w,pregnancy_duration_term,bmi,8y,262,98,15.9174934658445,2.00652912351569,13.0055351183311,14.4970414201183,15.6987031807768,16.747162277108,19.5238043780922
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,birth,25,19,46.3684210526316,2.67104903062011,41,45.5,47,48.5,49.1
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,6w,25,12,53.2083333333333,3.44738592225612,47.65,51.75,53,56,57.45
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,3m,25,19,58.3421052631579,3.19310294740845,53.6,57.25,58,60.75,61.45
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,6m,25,20,65.3442550559294,3.51485293172357,57455,64,66,67625,69.5633239041583
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,8m,25,14,68.4007246865368,4.07579861420007,61.08,67.25,68.9580794269628,71,73.1728953651562
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,1y,25,14,74.0567780634199,3.10678971323652,68,73.2162553639384,75,75.783640562049,77.3810847237949
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,16m,25,10,77.84339177195,2.82703476874472,74.1452643878544,75.5,77.7661673773291,79.8948913831002,81.6443525618681
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,2y,25,10,85.4297485962417,3.17414179415324,81.2615526315789,82.8800881560231,85.25,87.75,89715
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,length,3y,25,10,93.4738294361253,3.8601736203355,88.35,90.6845735903131,93.5,96.5,98.55
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,weight,birth,25,23,2.32221739130435,0.651531758559065,1.3488,1.83,2.55,2.86,3.1615
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,weight,6w,25,13,3.99884615384615,1.41250981389829,1858,3525,4.05,4.5,6.09
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,weight,3m,25,20,5.47725,1.15944913757852,3018,5.12625,5.5575,6085,6.4655
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,weight,6m,25,19,7.18885771189866,1.122569615275,5.2775,6685,7.4,7.68664826303731,8898
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,weight,8m,25,13,8.18414181718179,1.43211472513605,6228,7.15,8.3,8.85,10376
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,weight,1y,25,13,9.48006643629281,1.06497777514554,7.98,8.74,9.73,10.35,10.88
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,weight,2y,25,10,12.1401649031186,1.46813073126931,10.3871494007439,11.2377522426614,11.9951540294434,12.7875,14.4725
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,weight,3y,25,11,14.4090909090909,1.44045447373705,12.65,13.4,14,15.7,16.25
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,bmi,birth,25,18,11.7573542999554,1.20277719690365,9.819750148721,11.6394048781706,11.8115702819299,12.4303998334027,13.2064097707893
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,bmi,6w,25,11,15.1386308968609,2.48711510624859,12.8700523463212,13.6292124958374,14.6315414738341,15.7936915050304,18.9900926252256
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,bmi,3m,25,19,16.329855951478,1.7453667679965,13.7128085612366,15.3438047878602,16.3934426229508,17.0701682388194,18.9629478490793
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,bmi,6m,25,19,16.8778869150473,1.49874360155673,14.2805097529682,16.2081602684441,16.8732782369146,17.8359671894491,18.6862349878223
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,bmi,8m,25,13,17.5653647742808,1.61667462746509,15.0099025193352,16.8207447761583,17.8934911242604,18.2002314814815,20.0554581722426
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,bmi,1y,25,13,17.3881586950399,1.10879253867924,15.8798972114174,16.7397537527408,17.3378297956755,18.4,18.8456953516618
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,bmi,2y,25,10,16.5900951080301,1.25754691688773,15.2382313476602,15.7308118106131,16.5036124462633,16.7300684628866,18.7184043856053
hospitalized_Pnvp_13_16w,pregnancy_duration_preterm,bmi,3y,25,10,16.5553061667615,0.720508411683891,15.5919890115344,16.0175848449272,16.659015087024,16.9566839316315,17.5284702985534
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,birth,82,78,50,1.98697054534081,46.85,48.25,50,51,53.15
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,6w,82,55,56.3981818181818,2.05205325440705,53,55,56.5,58,59.15
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,3m,82,65,61.8446153846154,2.64711108859916,58,60,62,63.5,65.4
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,6m,82,69,67.7312271075347,2.43871088283227,64.4,66.5,67.5,69,72.3
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,8m,82,60,71.488666452928,2.78253529889068,66975,69.5,71,73125,76.05
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,1y,82,59,77.150487226577,2.80990827294903,73,75,77.0251861036629,79,81.55
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,16m,82,43,81.8409121789476,3.57442782732428,76.5774922726446,79.4484672459501,81.5073298613968,83.9764767086195,89
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,2y,82,44,89.490744081869,3.51934984306124,84.0687748143372,87.0662798532605,89.5,92.0138032504763,93.43689938104
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,3y,82,44,97.972034925403,3.8448301283578,92075,95.9933689360867,98.0862748587445,100,104
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,5y,82,32,113.990083950875,4.57774203075694,108.007978473315,110,113.5,117,121.834307272588
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,7y,82,34,127.750350890092,5.04002866806147,119.65,124.25,129,131,134
hospitalized_Pnvp_17_20w,pregnancy_duration_term,length,8y,82,32,135.78125,8.06719511954274,125,130.75,134.5,140.25,150.45
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,birth,82,80,3.4999625,0.444954853171375,2.81325,3.2075,3.53,3747,4.3615
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,6w,82,66,4.93698484848485,0.687345294312148,3.8625,4.56,5,5475,5.85
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,3m,82,69,6.30161807806821,0.798637869862925,5018,5.83,6.25,6.73,7738
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,6m,82,69,7.83603436312697,0.89664921811338,6624,7.19,7765,8.37,9214
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,8m,82,60,8.81962471182461,1.0272353735211,7.28375,7.9175,8.91,9.5295,10321
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,1y,82,59,10.0376792421714,1.1339258954765,8258,9.21684568537646,9905,10.7511184669234,12051
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,16m,82,42,10.9350762576107,1.29163821974137,9.17042085380911,9.96400438386161,10.9249364255244,11.5975,13.2602104302544
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,2y,82,43,12.9891385284929,1.60720013356882,11007,11.9112033472029,12.5192620160266,13.6,15.8419695393197
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,3y,82,43,15.3448709566669,2.24030412551236,13,14,15,16.4,19.07656507146
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,5y,82,33,20.8624455335929,3.55892423564728,17.275079689502,18.7374482758621,20,22.7,25.606370197487
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,7y,82,38,25.6789473684211,5.24714377361044,20195,22.05,24.25,28.7,35
hospitalized_Pnvp_17_20w,pregnancy_duration_term,weight,8y,82,30,30.4333333333333,7.19239700744082,21985,25.1,29,32.75,42.3
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,birth,82,76,13.9602489791159,1.20257709309653,11.8297396449704,13.1699708976293,13.9111538461538,14.767892544773,15.9939557137574
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,6w,82,55,15.5327195580755,1.6489891370228,12.9927959183673,14.3377868229471,15.7790927021696,16.3813694805037,17.8959801998835
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,3m,82,65,16.4232362868587,1.42631319558863,13.8166666666667,15.7184,16.455078125,17.3499839769268,18.4594969219954
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,6m,82,69,17.0534535299975,1.42528584468173,15.0497404844291,16.1115916955017,16.8401991851517,17.9772777901537,19.2613195279308
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,8m,82,60,17.2280683348496,1.45701555654281,15.0434191871456,16.1432289864021,17.1912831063373,18.2331807814433,19.5379147237975
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,1y,82,59,16.8379175374736,1.40668655748779,14.7508949780849,15.9581362071389,16.503626243886,17.9298021033988,19.3246751997895
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,16m,82,42,16.33674029681,1.47076315637742,14.1467345318332,15.4095025809888,16.2704012087286,17.1034836522348,18.5914958551946
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,2y,82,43,16.2296075621752,1.57011663883936,14.0360530834448,15.087198222735,16.1425201159224,17.3903552707198,18.8312854442344
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,3y,82,42,16.0035885159995,1.77508942830466,13.7148281633862,14.8192035835102,15.9073563922049,16.8778425582168,19.7168182381712
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,5y,82,31,16.0948698552984,2.11358972411903,13.5481580568942,14.7732902008947,15.702479338843,16.8327329685829,19.5818103234119
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,7y,82,33,15.6534591491682,2.52610919033891,12.8744965868292,14.0616549486209,14.792899408284,16.7075072399198,20.7530481152009
hospitalized_Pnvp_17_20w,pregnancy_duration_term,bmi,8y,82,30,16.3029423889843,2.68546060833955,13.1913086419753,14.845735755557,15.6368367119626,17.3745357106142,22.5630856465906
hospitalized_Pnvp_17_20w,pregnancy_duration_preterm,weight,birth,10,10,2.1818,0.806556163230091,1.1145,1561,2199,2.6235,3.3174
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,birth,47,44,50.3409090909091,1.92828616300254,48,49,50,52,53.85
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,6w,47,27,56.6111111111111,2.7009020335569,53.15,54.25,56.5,58.75,61.4
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,3m,47,36,61.7194444444444,2.80823477289249,57.5,60,61.5,63625,66.25
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,6m,47,36,67.6944444444444,2.64963010296526,63.15,66375,67.5,69125,72.5
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,8m,47,29,70.7843082409836,2.74101498894767,66.2398359671462,69,70.5,73,74.5376528433719
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,1y,47,29,75.6706150024851,2.86934330885603,71.7,74.5,75.5,77,80.2
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,16m,47,21,80.3801563985208,3.66377052295978,75.2910451444294,77.8737179007262,80.2606264931314,82,87
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,2y,47,20,87.2042401358296,4.12966212792299,80.85,84575,88,89.5839747305943,93.1
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,3y,47,19,96.5260805869345,4.60572942241341,88.85,92.6338974900867,98,99,102.1
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,5y,47,17,111.229867321972,3.31336817793954,105.8,109,112,114,115.850382086754
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,7y,47,18,124.611111111111,5.08907583068454,117.7,121.25,124,128.75,131.6
hospitalized_Pnvp_21_24w,pregnancy_duration_term,length,8y,47,17,129.705882352941,4.7927641539402,124.2,127,129,131,137.6
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,birth,47,47,3.51151063829787,0.495818246517833,2.7371,3.12,3.46,3807,4.38
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,6w,47,34,4.95747058823529,0.580058525536974,4099,4.56125,4885,5.30375,5.7835
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,3m,47,36,6.37985131629741,0.785063267416861,5.38625,5865,6255,6731,7865
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,6m,47,36,7.86497222222222,0.90933305186073,6.67375,7223,7595,8.41375,9.54375
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,8m,47,29,8.60496521195949,0.991574347708556,7.51,7.87,8.33,9.3,10.4683211375952
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,1y,47,29,9.67017196733636,1.02395409107086,8153,9.06,9.53,10.14,11.3253063706222
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,16m,47,20,10.744482304076,1.21093269383408,8.96013016686904,10.03,10.21,11575,12.4721037046142
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,2y,47,18,12.5055981958547,1.54941459340382,10185,11.5510387068569,12135,13.65,14.7571116719337
